,Close
2024-12-27,9.109999656677246
2024-12-30,9.062000274658203
2025-01-02,9.201000213623049
2025-01-03,9.157999992370604
2025-01-06,9.21500015258789
2025-01-07,9.229999542236328
2025-01-08,9.21399974822998
2025-01-09,9.230999946594238
2025-01-10,9.144000053405762
2025-01-13,9.112000465393066
2025-01-14,9.126999855041504
2025-01-15,9.20699977874756
2025-01-16,9.26099967956543
2025-01-17,9.312999725341797
2025-01-20,9.34000015258789
2025-01-21,9.350000381469728
2025-01-22,9.366000175476074
2025-01-23,9.401000022888184
2025-01-24,9.406999588012695
2025-01-27,9.371000289916992
2025-01-28,9.43299961090088
2025-01-29,9.475000381469728
2025-01-30,9.645999908447266
2025-01-31,9.586000442504885
2025-02-03,9.52400016784668
2025-02-04,9.527999877929688
2025-02-05,9.56700038909912
2025-02-06,9.685999870300291
2025-02-07,9.633999824523926
2025-02-10,9.708000183105469
2025-02-11,9.69499969482422
2025-02-12,9.640000343322754
2025-02-13,9.744000434875488
2025-02-14,9.708000183105469
2025-02-17,9.776000022888184
2025-02-18,9.802000045776367
2025-02-19,9.746000289916992
2025-02-20,9.718000411987305
2025-02-21,9.74899959564209
2025-02-24,9.70199966430664
2025-02-25,9.696000099182127
2025-02-26,9.788999557495115
2025-02-27,9.772000312805176
2025-02-28,9.720000267028809
2025-03-03,9.815999984741213
2025-03-04,9.564000129699709
2025-03-05,9.598999977111816
2025-03-06,9.60200023651123
2025-03-07,9.515999794006348
2025-03-10,9.430999755859377
2025-03-11,9.248000144958496
2025-03-12,9.345999717712402
2025-03-13,9.340999603271484
2025-03-14,9.44200038909912
2025-03-17,9.52400016784668
2025-03-18,9.529999732971191
2025-03-19,9.593999862670898
2025-03-20,9.57699966430664
2025-03-21,9.54800033569336
2025-03-24,9.576000213623049
2025-03-25,9.628000259399414
2025-03-26,9.569000244140623
2025-03-27,9.553000450134276
2025-03-28,9.425000190734863
2025-03-31,9.3100004196167
2025-04-01,9.399999618530272
2025-04-02,9.343000411987305
2025-04-03,9.05799961090088
2025-04-04,8.571000099182129
2025-04-07,8.289999961853027
2025-04-08,8.53600025177002
2025-04-09,8.206999778747559
2025-04-10,8.512999534606934
2025-04-11,8.472000122070312
2025-04-14,8.71500015258789
2025-04-15,8.855999946594238
2025-04-16,8.843000411987305
2025-04-17,8.843000411987305
2025-04-22,8.883999824523926
2025-04-23,9.024999618530272
2025-04-24,9.08199977874756
2025-04-25,9.13599967956543
2025-04-28,9.164999961853027
2025-04-29,9.189000129699709
2025-04-30,9.222999572753906
2025-05-02,9.392000198364258
2025-05-05,9.4350004196167
2025-05-06,9.404000282287598
2025-05-07,9.373000144958496
2025-05-08,9.411999702453612
2025-05-09,9.437000274658203
2025-05-12,9.597999572753906
2025-05-13,9.585000038146973
2025-05-14,9.526000022888184
2025-05-15,9.607000350952148
2025-05-16,9.654999732971191
2025-05-19,9.649999618530272
2025-05-20,9.717000007629396
2025-05-21,9.675000190734863
2025-05-22,9.640000343322754
2025-05-23,9.572999954223633
2025-05-26,9.689000129699709
2025-05-27,9.743000030517578
2025-05-28,9.673999786376951
2025-05-29,9.649999618530272
2025-05-30,9.67099952697754
2025-06-02,9.694000244140623
2025-06-03,9.68299961090088
2025-06-04,9.711000442504885
2025-06-05,9.72599983215332
2025-06-06,9.748000144958496
2025-06-09,9.746999740600586
2025-06-10,9.732999801635742
2025-06-11,9.713000297546388
2025-06-12,9.675999641418455
2025-06-13,9.618000030517578
2025-06-16,9.652999877929688
2025-06-17,9.583999633789062
2025-06-18,9.586000442504885
2025-06-19,9.513999938964844
2025-06-20,9.512999534606934
2025-06-23,9.479000091552734
2025-06-24,9.54800033569336
2025-06-25,9.48799991607666
2025-06-26,9.519000053405762
2025-06-27,9.623000144958496
2025-06-30,9.58899974822998
2025-07-01,9.574999809265137
2025-07-02,9.560999870300291
2025-07-03,9.619000434875488
2025-07-04,9.56700038909912
2025-07-07,9.593999862670898
2025-07-08,9.597999572753906
2025-07-09,9.638999938964844
2025-07-10,9.69499969482422
2025-07-11,9.60200023651123
2025-07-14,9.60099983215332
2025-07-15,9.586999893188477
2025-07-16,9.531999588012695
2025-07-17,9.64799976348877
2025-07-18,9.656000137329102
2025-07-21,9.628999710083008
2025-07-22,9.586999893188477
2025-07-23,9.743000030517578
2025-07-24,9.75
2025-07-25,9.722999572753906
2025-07-28,9.710000038146973
2025-07-29,9.737000465393066
2025-07-30,9.782999992370604
2025-07-31,9.713000297546388
2025-08-01,9.531000137329102
2025-08-04,9.628000259399414
2025-08-05,9.666999816894531
2025-08-06,9.685999870300291
2025-08-07,9.760000228881836
2025-08-08,9.793999671936035
2025-08-11,9.810999870300291
2025-08-12,9.845999717712402
2025-08-13,9.859000205993652
2025-08-14,9.881999969482422
2025-08-15,9.9350004196167
2025-08-18,9.942999839782717
2025-08-19,9.994000434875488
2025-08-20,9.973999977111816
2025-08-21,9.972999572753906
2025-08-22,10.031999588012695
2025-08-25,9.98799991607666
2025-08-26,9.927000045776367
2025-08-27,9.944000244140623
2025-08-28,9.940999984741213
2025-08-29,9.88700008392334
2025-09-01,9.913999557495115
2025-09-02,9.803000450134276
2025-09-03,9.855999946594238
2025-09-04,9.92300033569336
2025-09-05,9.920000076293944
2025-09-08,9.977999687194824
2025-09-09,9.968999862670898
2025-09-10,10.008000373840332
2025-09-11,10.079999923706056
2025-09-12,10.034000396728516
2025-09-15,10.092000007629396
2025-09-16,9.980999946594238
2025-09-17,9.946000099182127
2025-09-18,10.026000022888184
2025-09-19,10.010000228881836
2025-09-22,10.013999938964844
2025-09-23,10.039999961853027
2025-09-24,10.008000373840332
2025-09-25,9.979999542236328
2025-09-26,10.022000312805176
2025-09-29,10.04800033569336
2025-09-30,10.04800033569336
2025-10-01,10.163999557495115
2025-10-02,10.16800022125244
2025-10-03,10.272000312805176
2025-10-06,10.333999633789062
2025-10-07,10.288000106811523
2025-10-08,10.35200023651123
2025-10-09,10.3100004196167
2025-10-10,10.109999656677246
2025-10-13,10.20199966430664
2025-10-14,10.175999641418455
2025-10-15,10.248000144958496
2025-10-16,10.288000106811523
2025-10-17,10.196000099182127
2025-10-20,10.34000015258789
2025-10-21,10.32800006866455
2025-10-22,10.314000129699709
2025-10-23,10.33199977874756
2025-10-27,10.395999908447266
2025-10-28,10.411999702453612
2025-10-29,10.402000427246094
2025-10-30,10.40999984741211
2025-10-31,10.37399959564209
2025-11-03,10.387999534606934
2025-11-04,10.359999656677246
2025-11-05,10.37600040435791
2025-11-06,10.28600025177002
2025-11-07,10.236000061035156
2025-11-10,10.381999969482422
2025-11-11,10.461999893188477
