,Close
2024-12-30,21.84320068359375
2025-01-02,22.225200653076172
2025-01-03,22.124099731445312
2025-01-06,22.256399154663086
2025-01-07,22.327299118041992
2025-01-08,22.19379997253418
2025-01-09,22.3518009185791
2025-01-10,22.261499404907227
2025-01-13,22.29990005493164
2025-01-14,22.51650047302246
2025-01-15,22.899900436401367
2025-01-16,22.902099609375
2025-01-17,23.061199188232422
2025-01-20,23.187400817871094
2025-01-21,23.143600463867188
2025-01-22,23.015600204467773
2025-01-23,23.154699325561523
2025-01-24,22.869400024414062
2025-01-27,22.91699981689453
2025-01-28,23.01580047607422
2025-01-29,23.104799270629883
2025-01-30,23.308000564575195
2025-01-31,23.21430015563965
2025-02-04,23.091800689697266
2025-02-05,23.13109970092773
2025-02-06,23.591699600219727
2025-02-07,23.55970001220703
2025-02-10,23.593799591064453
2025-02-11,23.70070075988769
2025-02-12,23.87739944458008
2025-02-13,24.00480079650879
2025-02-14,24.00489997863769
2025-02-17,24.12150001525879
2025-02-18,24.16990089416504
2025-02-19,23.957799911499023
2025-02-20,23.912200927734375
2025-02-21,23.982900619506836
2025-02-24,24.048999786376953
2025-02-25,24.169300079345703
2025-02-26,24.48970031738281
2025-02-27,24.480300903320312
2025-02-28,24.44540023803711
2025-03-03,24.673599243164062
2025-03-04,23.925600051879883
2025-03-05,24.582799911499023
2025-03-06,24.971500396728516
2025-03-07,24.996400833129883
2025-03-10,24.799299240112305
2025-03-11,24.406400680541992
2025-03-12,24.492900848388672
2025-03-13,24.609600067138672
2025-03-14,24.972900390625
2025-03-18,25.488800048828125
2025-03-19,25.48889923095703
2025-03-20,25.324800491333008
2025-03-21,25.24139976501465
2025-03-24,25.183799743652344
2025-03-25,25.39259910583496
2025-03-26,25.379499435424805
2025-03-27,25.14119911193848
2025-03-28,24.78459930419922
2025-03-31,24.56940078735352
2025-04-01,24.902000427246094
2025-04-02,24.734800338745117
2025-04-03,23.844100952148438
2025-04-04,22.54840087890625
2025-04-07,21.911800384521484
2025-04-08,22.231800079345703
2025-04-09,21.54759979248047
2025-04-10,22.131399154663086
2025-04-11,22.0669002532959
2025-04-14,22.663299560546875
2025-04-15,23.070899963378903
2025-04-16,23.257200241088867
2025-04-17,23.25979995727539
2025-04-22,23.48929977416992
2025-04-23,23.843399047851562
2025-04-24,23.76919937133789
2025-04-25,23.86160087585449
2025-04-28,24.007699966430664
2025-04-29,24.19499969482422
2025-04-30,24.02440071105957
2025-05-02,24.299299240112305
2025-05-06,24.404300689697266
2025-05-07,24.32979965209961
2025-05-08,24.409000396728516
2025-05-09,24.662900924682617
2025-05-12,25.049699783325195
2025-05-13,25.11840057373047
2025-05-14,25.16080093383789
2025-05-15,25.23530006408692
2025-05-16,25.293100357055664
2025-05-19,25.40749931335449
2025-05-20,25.69879913330078
2025-05-21,25.81220054626465
2025-05-22,25.708599090576172
2025-05-23,25.434600830078125
2025-05-27,25.793100357055664
2025-05-28,25.642200469970703
2025-05-29,25.63689994812012
2025-05-30,25.55909919738769
2025-06-03,25.680400848388672
2025-06-04,25.634700775146484
2025-06-05,25.812700271606445
2025-06-06,25.850799560546875
2025-06-09,25.858299255371094
2025-06-10,25.885099411010742
2025-06-11,25.852100372314453
2025-06-12,25.893400192260746
2025-06-13,25.83930015563965
2025-06-16,26.128799438476562
2025-06-17,25.961299896240234
2025-06-18,26.033100128173828
2025-06-19,25.86160087585449
2025-06-20,25.896499633789062
2025-06-23,25.737699508666992
2025-06-24,25.856599807739258
2025-06-25,25.538000106811523
2025-06-26,25.63960075378418
2025-06-27,25.7898006439209
2025-06-30,25.600400924682617
2025-07-01,25.66510009765625
2025-07-02,25.999399185180664
2025-07-03,26.09510040283203
2025-07-04,25.992000579833984
2025-07-07,25.970600128173828
2025-07-08,26.223100662231445
2025-07-09,26.375699996948242
2025-07-10,26.395999908447266
2025-07-11,26.218599319458008
2025-07-14,26.17720031738281
2025-07-15,25.893299102783203
2025-07-16,25.82950019836425
2025-07-17,25.94510078430176
2025-07-18,25.95439910888672
2025-07-21,26.11840057373047
2025-07-22,26.230899810791016
2025-07-23,26.48209953308105
2025-07-24,26.756500244140625
2025-07-25,26.65749931335449
2025-07-28,26.568199157714844
2025-07-29,26.697399139404297
2025-07-30,26.81049919128418
2025-07-31,26.60059928894043
2025-08-01,26.243900299072266
2025-08-05,26.538299560546875
2025-08-06,26.66230010986328
2025-08-07,26.88640022277832
2025-08-08,27.20639991760254
2025-08-11,27.34939956665039
2025-08-12,27.48349952697754
2025-08-13,27.57699966430664
2025-08-14,27.72769927978516
2025-08-15,27.817699432373047
2025-08-18,27.7185001373291
2025-08-19,27.906999588012695
2025-08-20,27.91160011291504
2025-08-21,27.90920066833496
2025-08-22,28.03380012512207
2025-08-26,27.594999313354492
2025-08-27,27.35689926147461
2025-08-28,27.24720001220703
2025-08-29,27.23590087890625
2025-09-01,27.29949951171875
2025-09-02,26.97920036315918
2025-09-03,26.87649917602539
2025-09-04,27.064800262451172
2025-09-05,26.914600372314453
2025-09-08,27.01749992370605
2025-09-09,27.24239921569824
2025-09-10,27.233999252319336
2025-09-11,27.38479995727539
2025-09-12,27.337799072265625
2025-09-15,27.46780014038086
2025-09-16,27.193199157714844
2025-09-17,27.04389953613281
2025-09-18,27.10420036315918
2025-09-19,27.11680030822754
2025-09-22,27.05010032653809
2025-09-23,27.23730087280273
2025-09-24,27.37290000915528
2025-09-25,27.51650047302246
2025-09-26,27.78510093688965
2025-09-29,27.591699600219727
2025-09-30,27.533599853515625
2025-10-01,27.823400497436523
2025-10-02,27.700000762939453
2025-10-03,27.85639953613281
2025-10-06,27.87540054321289
2025-10-07,27.822799682617188
2025-10-08,28.057600021362305
2025-10-09,27.97480010986328
2025-10-10,27.51449966430664
2025-10-13,27.649099349975586
2025-10-14,27.75749969482422
2025-10-15,27.958599090576172
2025-10-16,28.082000732421875
2025-10-17,27.832700729370117
2025-10-20,27.93440055847168
2025-10-21,27.846099853515625
2025-10-22,27.94890022277832
2025-10-23,28.140199661254883
2025-10-24,28.15239906311035
2025-10-28,28.283300399780273
2025-10-29,28.486900329589844
2025-10-30,28.573699951171875
2025-10-31,28.467500686645508
2025-11-03,28.4689998626709
2025-11-04,28.11429977416992
2025-11-05,28.208799362182617
2025-11-06,28.1781005859375
2025-11-07,28.221900939941406
2025-11-10,28.63010025024414
2025-11-11,29.04080009460449
2025-11-12,29.215099334716797
2025-11-13,29.25300025939941
2025-11-14,28.881900787353516
2025-11-17,28.66309928894043
2025-11-18,28.12430000305176
2025-11-19,28.173799514770508
2025-11-20,28.19809913635254
2025-11-21,28.167600631713867
2025-11-24,28.298999786376953
2025-11-25,28.60099983215332
2025-11-26,28.89859962463379
2025-11-27,28.894899368286133
2025-11-28,28.9685001373291
2025-12-01,29.01810073852539
2025-12-02,29.114999771118164
2025-12-03,29.196800231933594
2025-12-04,29.203699111938477
2025-12-05,29.083999633789062
2025-12-08,29.04520034790039
2025-12-09,29.080799102783203
2025-12-10,29.048200607299805
2025-12-11,29.281200408935547
2025-12-12,29.06839942932129
2025-12-15,29.238000869750977
2025-12-16,28.965200424194336
2025-12-17,29.14550018310547
2025-12-18,29.32539939880371
2025-12-22,29.39800071716309
2025-12-23,29.465499877929688
2025-12-30,29.78330039978028
2026-01-02,29.928300857543945
2026-01-05,29.963899612426758
2026-01-06,30.073299407958984
2026-01-07,29.922300338745117
2026-01-08,29.752199172973633
2026-01-09,29.983999252319336
2026-01-12,30.1427001953125
2026-01-13,30.328899383544922
2026-01-14,30.75079917907715
2026-01-15,30.82469940185547
2026-01-16,30.70829963684082
2026-01-19,30.53030014038086
2026-01-20,30.367700576782227
2026-01-21,30.59830093383789
2026-01-22,30.937000274658203
2026-01-23,31.139400482177734
2026-01-26,31.282699584960938
2026-01-27,31.512399673461914
2026-01-28,31.6018009185791
2026-01-29,31.718599319458008
2026-01-30,31.82460021972656
2026-02-03,32.40719985961914
2026-02-04,32.893798828125
2026-02-05,32.35210037231445
2026-02-06,32.62269973754883
2026-02-09,32.91849899291992
2026-02-10,32.92210006713867
2026-02-11,33.41360092163086
2026-02-12,33.36830139160156
2026-02-13,33.245201110839844
2026-02-16,33.31919860839844
2026-02-17,33.272098541259766
2026-02-18,33.403099060058594
2026-02-19,33.65520095825195
2026-02-20,33.53390121459961
2026-02-23,33.58250045776367
2026-02-24,33.71440124511719
2026-02-25,33.9114990234375
2026-02-26,33.819801330566406
2026-02-27,34.03089904785156
2026-03-02,33.77750015258789
2026-03-03,33.188201904296875
2026-03-04,33.21289825439453
2026-03-05,33.10279846191406
2026-03-06,32.95289993286133
2026-03-09,32.99250030517578
2026-03-10,33.24549865722656
2026-03-11,33.3922004699707
2026-03-12,33.726898193359375
2026-03-13,33.99610137939453
2026-03-16,34.138999938964844
2026-03-18,34.22949981689453
2026-03-19,33.96910095214844
2026-03-20,33.523799896240234
2026-03-23,33.35060119628906
2026-03-24,33.88050079345703
2026-03-25,34.064998626708984
2026-03-26,34.251800537109375
2026-03-27,34.17720031738281
2026-03-30,34.62179946899414
2026-03-31,34.725399017333984
2026-04-01,34.518001556396484
2026-04-02,34.88079833984375
2026-04-07,35.03450012207031
2026-04-08,34.93220138549805
2026-04-09,35.17409896850586
2026-04-10,35.12739944458008
2026-04-13,35.15829849243164
2026-04-14,34.85390090942383
2026-04-15,34.78099822998047
2026-04-16,35.076499938964844
2026-04-17,34.260799407958984
2026-04-20,34.604000091552734
2026-04-21,34.48099899291992
2026-04-22,34.63529968261719
2026-04-23,34.83430099487305
2026-04-24,34.83380126953125
2026-04-27,34.905399322509766
2026-04-28,34.93159866333008
2026-04-29,34.76539993286133
2026-04-30,35.169498443603516
2026-05-05,35.35319900512695
2026-05-06,35.20869827270508
2026-05-07,34.64590072631836
2026-05-08,34.781700134277344
2026-05-11,35.104400634765625
2026-05-12,34.99810028076172
2026-05-13,35.173099517822266
2026-05-14,35.439300537109375
2026-05-15,35.325401306152344
2026-05-18,35.74100112915039
2026-05-19,35.783599853515625
2026-05-20,35.65489959716797
2026-05-21,35.68389892578125
2026-05-22,35.519500732421875
2026-05-26,35.249298095703125
2026-05-27,34.96770095825195
2026-05-28,34.84600067138672
2026-05-29,34.61360168457031
2026-06-02,34.9031982421875
2026-06-03,34.8828010559082
2026-06-04,34.64139938354492
2026-06-05,34.703800201416016
2026-06-08,34.6609992980957
2026-06-09,34.529998779296875
2026-06-10,34.8129997253418
2026-06-11,35.07899856567383
2026-06-12,35.08000183105469
2026-06-15,34.63600158691406
2026-06-16,34.423301696777344
2026-06-17,34.31829833984375
2026-06-18,33.84080123901367
2026-06-19,33.999900817871094
2026-06-22,34.077301025390625
2026-06-23,34.25870132446289
2026-06-24,34.21670150756836
2026-06-25,34.10210037231445
2026-06-26,33.86690139770508
2026-06-29,33.71590042114258
2026-06-30,33.54650115966797
2026-07-01,33.14789962768555
2026-07-02,33.5531005859375
2026-07-03,33.62770080566406
2026-07-06,33.36349868774414
2026-07-07,33.717899322509766
2026-07-08,33.85319900512695
2026-07-09,33.63130187988281
2026-07-10,33.79999923706055
2026-07-13,34.22380065917969
2026-07-14,34.3129997253418
2026-07-15,34.15549850463867
2026-07-16,34.35210037231445
2026-07-20,34.51580047607422
2026-07-21,34.56850051879883
2026-07-22,34.84920120239258
2026-07-23,34.76029968261719
2026-07-24,34.823001861572266
2026-07-27,34.7781982421875
2026-07-28,34.93230056762695
2026-07-29,35.3843994140625
2026-07-30,35.22050094604492
2026-07-31,34.984901428222656
2026-08-04,34.58399963378906
2026-08-05,34.4369010925293
2026-08-06,34.79249954223633
2026-08-07,34.878700256347656
2026-08-10,34.859100341796875
2026-08-11,34.83290100097656
2026-08-12,34.60860061645508
2026-08-13,34.6708984375
2026-08-14,34.75849914550781
