,Close
2021-08-17,8.278375625610352
2021-08-18,8.268990516662598
2021-08-19,8.259604454040527
2021-08-20,8.207982063293457
2021-08-23,8.250218391418457
2021-08-24,8.254911422729492
2021-08-25,8.283068656921387
2021-08-26,8.245524406433105
2021-08-27,8.273682594299316
2021-08-30,8.325305938720703
2021-08-31,8.574031829833984
2021-09-01,8.775829315185547
2021-09-02,8.7852144241333
2021-09-03,8.625655174255371
2021-09-06,8.494253158569336
2021-09-07,8.508330345153809
2021-09-08,8.376928329467773
2021-09-09,8.376928329467773
2021-09-10,8.306532859802246
2021-09-13,8.433242797851562
2021-09-14,8.48486614227295
2021-09-15,8.362848281860352
2021-09-16,8.494253158569336
2021-09-17,8.752364158630371
2021-09-20,8.63034725189209
2021-09-21,8.6585054397583
2021-09-22,8.747672080993652
2021-09-23,8.89315414428711
2021-09-24,8.869688034057617
2021-09-27,8.935389518737793
2021-09-28,8.592803955078125
2021-09-29,8.592803955078125
2021-09-30,8.710127830505371
2021-10-01,8.620962142944336
2021-10-04,8.466094970703125
2021-10-05,8.63973331451416
2021-10-06,8.348772048950195
2021-10-07,8.367542266845703
2021-10-08,8.522409439086914
2021-10-11,8.381621360778809
2021-10-12,8.414472579956055
2021-10-13,8.663196563720703
2021-10-14,8.841530799865723
2021-10-15,8.888461112976074
2021-10-18,8.832145690917969
2021-10-19,8.940081596374512
2021-10-20,8.907232284545898
2021-10-21,8.902539253234863
2021-10-22,8.935389518737793
2021-10-25,9.010477066040039
2021-10-26,8.982319831848145
2021-10-27,8.972935676574707
2021-10-28,9.742579460144043
2021-10-29,9.808279037475586
2021-11-01,9.770735740661621
2021-11-02,9.686262130737305
2021-11-03,9.83643627166748
2021-11-04,10.033541679382324
2021-11-05,10.118016242980957
2021-11-08,10.118016242980957
2021-11-09,10.249417304992676
2021-11-10,10.315117835998535
2021-11-11,10.408978462219238
2021-11-12,10.277575492858887
2021-11-15,10.240032196044922
2021-11-16,10.343276977539062
2021-11-17,10.061699867248535
2021-11-18,9.986613273620605
2021-11-19,9.864596366882324
2021-11-22,9.714420318603516
2021-11-23,9.66749095916748
2021-11-24,9.695649147033691
2021-11-25,9.808279037475586
2021-11-26,9.536087989807129
2021-11-29,9.639334678649902
2021-11-30,9.648719787597656
2021-12-01,9.57363224029541
2021-12-02,9.442230224609375
2021-12-03,9.423457145690918
2021-12-06,9.601789474487305
2021-12-07,9.827051162719727
2021-12-08,9.808279037475586
2021-12-09,9.83643627166748
2021-12-10,9.789508819580078
2021-12-13,9.845824241638184
2021-12-14,9.911526679992676
2021-12-15,8.771137237548828
